ID,deposits,deposit_amount,withdrawals,withdrawal_amount,declines,biggest_deposit,deposit_amount_variance,withdrawal_amount_variance,nightdeposits,activeweeks,activemonths,propnight,intensity,netloss,logdeclines
customer1860,20,7150.87,4,3107,0,515,42149.29416,592228.9167,11,4,1,0.55,5,4043.87,0
customer1861,105,23095.43,6,8521.28,0,309,98244.6216,1345673.103,13,24,6,0.123809524,4.375,14574.15,0
customer1862,65,1672.77,2,330,0,105,677.7217035,2450,29,19,7,0.446153846,3.421052632,1342.77,0
customer1863,36,1503.84,1,2,0,206,1900.09956,0,3,27,12,0.083333333,1.333333333,1501.84,0
customer1864,11,350,2,60,0,61.79,51.36363636,0,0,11,4,0,1,290,0
customer1865,34,3691,0,0,0,412,8959.526738,0,15,14,4,0.441176471,2.428571429,3691,0
customer1866,155,4392.49,0,0,0,52,102.1038469,0,69,31,8,0.44516129,5,4392.49,0
customer1867,52,925.79,1,2.39,0,72.1,78.1085609,0,3,23,8,0.057692308,2.260869565,923.4,0
customer1868,71,1892.8,0,0,0,103.09,338.9426164,0,19,25,7,0.267605634,2.84,1892.8,0
customer1869,4,161,0,0,0,61.79,280.25,0,1,4,3,0.25,1,161,0
customer187,260,8835.15,117,6559.18,0,250,1159.133335,2862.458972,49,35,8,0.188461538,7.428571429,2275.97,0
customer1870,18,310,0,0,0,20.6,12.41830065,0,7,4,2,0.388888889,4.5,310,0
customer1871,11,2309,4,6826,0,515,24854.29091,5433905.667,6,7,4,0.545454545,1.571428571,-4517,0
customer1872,2,99.91,0,0,0,100,4426.46405,0,1,2,2,0.5,1,99.91,0
customer1873,15,673,0,0,0,103,686.2666667,0,2,11,3,0.133333333,1.363636364,673,0
customer1874,10,7481.46,0,0,5,975,321387.0117,0,3,3,2,0.3,3.333333333,7481.46,1.791759469
customer1875,3,199.92,5,219,0,0,529.3888,767.2,1,3,2,0.333333333,1,-19.08,0
customer1876,8,387.25,0,0,0,103,1404.96317,0,1,6,3,0.125,1.333333333,387.25,0
customer1877,147,13571.7,66,14507.5,0,309,8025.957615,51686.44435,60,23,8,0.408163265,6.391304348,-935.8,0
customer1878,10,247.79,0,0,0,55,251.9525433,0,0,6,3,0,1.666666667,247.79,0
customer1879,15,1779.64,1,200,0,200,3187.146092,0,2,12,7,0.133333333,1.25,1579.64,0
customer188,42,2555.14,0,0,0,395.52,4284.014696,0,16,28,10,0.380952381,1.5,2555.14,0
customer1880,140,3476.15,0,0,0,112,202.7571459,0,23,34,8,0.164285714,4.117647059,3476.15,0
customer1881,15,784.91,1,5,0,103,1068.015778,0,0,8,3,0,1.875,779.91,0
customer1882,36,689,0,0,0,51.5,135.8944444,0,7,21,7,0.194444444,1.714285714,689,0
customer1883,52,1509.56,0,0,0,103,396.0573412,0,16,33,11,0.307692308,1.575757576,1509.56,0
customer1884,15,4591.41,1,1000,0,1030,220842.9425,0,4,14,8,0.266666667,1.071428571,3591.41,0
customer1885,15,123.02,18,392.87,0,11,86.00158381,264.9863663,7,6,4,0.466666667,2.5,-269.85,0
customer1886,8,178.43,7,58,0,62.82,318.0695411,92.23809524,0,7,4,0,1.142857143,120.43,0
customer1887,1,450,0,0,0,463.5,0,0,0,1,1,0,1,450,0
customer1888,11,1148.6,1,0.01,0,412,10785.92364,0,3,6,2,0.272727273,1.833333333,1148.59,0
customer1889,1,100,0,0,0,103,0,0,0,1,1,0,1,100,0
customer189,198,2446.6,1,0.04,0,103,236.0750582,0,47,21,5,0.237373737,9.428571429,2446.56,0
customer1890,31,4826.75,1,10,0,360.5,6514.543414,0,7,18,10,0.225806452,1.722222222,4816.75,0
customer1891,2,90,0,0,0,61.79,450,0,0,2,2,0,1,90,0
customer1892,1,10,0,0,0,10.3,0,0,1,1,1,1,1,10,0
customer1893,60,1852,0,0,0,309,1796.558192,0,17,13,5,0.283333333,4.615384615,1852,0
customer1894,36,2235.69,0,0,0,150,885.1396536,0,8,23,8,0.222222222,1.565217391,2235.69,0
customer1895,3,211.8,0,0,0,103,665.08,0,0,3,2,0,1,211.8,0
customer1896,143,10597.42,26,5512,0,226.6,7502.049935,95263.34007,54,19,5,0.377622378,7.526315789,5085.42,0
customer1897,21,3735.35,0,0,0,412,16935.30366,0,6,16,8,0.285714286,1.3125,3735.35,0
customer1898,45,3512.93,0,0,0,206,183.5885028,0,19,27,10,0.422222222,1.666666667,3512.93,0
customer1899,109,8403.56,1,400,0,140,960.2381087,0,46,36,12,0.422018349,3.027777778,8003.56,0
customer19,224,1589.85,0,0,0,10.3,0.596328025,0,97,48,12,0.433035714,4.666666667,1589.85,0
customer190,263,33122,0,0,11,989.83,12933.3856,0,106,23,6,0.403041825,11.43478261,33122,2.48490665
customer1900,44,18514.92,0,0,0,1800,158735.2659,0,14,29,12,0.318181818,1.517241379,18514.92,0
customer1901,9,942.25,1,205,0,257.5,3342.027778,0,3,6,4,0.333333333,1.5,737.25,0
customer1902,37,11505,1,1000,0,1030,97060.997,0,10,11,4,0.27027027,3.363636364,10505,0
customer1903,13,1168.01,16,1159.54,0,206,4586.909856,2934.362292,5,7,4,0.384615385,1.857142857,8.47,0
customer1904,22,2557.2,6,2195.05,0,535,6640.344481,92528.45042,10,15,6,0.454545455,1.466666667,362.15,0
customer1905,17,281,0,0,0,36.05,51.63970588,0,5,12,4,0.294117647,1.416666667,281,0
customer1906,55,673.5,55,773.69,0,103,480.7713215,424.5953358,22,16,5,0.4,3.4375,-100.19,0
customer1907,7,603,0,0,0,103,1344.142857,0,2,6,3,0.285714286,1.166666667,603,0
customer1908,3,353,0,0,0,257.5,15486.33333,0,0,3,2,0,1,353,0
customer1909,20,358,0,0,0,30.89,62.41052632,0,0,16,5,0,1.25,358,0
customer191,8,139.98,0,0,0,25,21.41433571,0,2,7,3,0.25,1.142857143,139.98,0
customer1910,48,479.71,19,217.74,0,39,42.4117223,107.5012556,11,25,8,0.229166667,1.92,261.97,0
customer1911,21,1245,0,0,0,103,335.7142857,0,8,17,8,0.380952381,1.235294118,1245,0
customer1912,40,1322.03,7,724,0,154.5,1453.443525,13241.28571,14,14,4,0.35,2.857142857,598.03,0
customer1913,67,7534.33,23,2152.57,0,485,10655.06521,10288.83966,22,32,11,0.328358209,2.09375,5381.76,0
customer1914,22,1095,1,100,0,154.5,370.1839827,0,2,18,9,0.090909091,1.222222222,995,0
customer1915,18,2338,0,0,0,267.8,5841.986928,0,6,11,4,0.333333333,1.636363636,2338,0
customer1916,37,1376.72,2,93.02,0,186.43,1035.128406,4129.5872,6,25,10,0.162162162,1.48,1283.7,0
customer1917,44,1804.44,14,983.98,0,80,291.9824698,2065.914457,22,28,11,0.5,1.571428571,820.46,0
customer1918,28,826.44,1,60,0,91.67,507.1624698,0,3,14,5,0.107142857,2,766.44,0
customer1919,6,600,0,0,0,103,0,0,1,6,4,0.166666667,1,600,0
customer192,166,26941.77,0,0,33,1246.3,31539.98731,0,95,35,9,0.572289157,4.742857143,26941.77,3.526360525
customer1920,11,6272,2,1310.39,0,1162.87,83423.16364,12862.47605,3,6,2,0.272727273,1.833333333,4961.61,0
customer1921,23,1593.9,1,30,0,309,4091.933636,0,5,12,4,0.217391304,1.916666667,1563.9,0
customer1922,19,6414,0,0,0,1030,53237.92398,0,8,9,3,0.421052632,2.111111111,6414,0
customer1923,15,397.87,0,0,0,50,96.20354095,0,7,10,5,0.466666667,1.5,397.87,0
customer1924,51,1661.42,76,2546.93,0,120,1960.00391,4487.803796,14,21,7,0.274509804,2.428571429,-885.51,0
customer1925,12,296.2,0,0,0,51.5,165.0215152,0,5,9,4,0.416666667,1.333333333,296.2,0
customer1926,22,1780.51,1,60.43,0,252.58,2773.259571,0,13,12,5,0.590909091,1.833333333,1720.08,0
customer1927,45,1489.13,0,0,0,113.3,555.3761968,0,21,20,8,0.466666667,2.25,1489.13,0
customer1928,55,7000.96,0,0,4,500,18252.15165,0,29,22,7,0.527272727,2.5,7000.96,1.609437912
customer1929,19,1707,0,0,0,108.15,331.0292398,0,7,13,6,0.368421053,1.461538462,1707,0
customer193,145,8846.03,5,393.29,0,540,8535.108967,1746.56407,46,42,12,0.317241379,3.452380952,8452.74,0
customer1930,16,3772,1,175,0,550,17277,0,8,11,7,0.5,1.454545455,3597,0
customer1931,36,1137.7,2,400,0,52.53,4151.628849,0,10,16,4,0.277777778,2.25,737.7,0
customer1932,3,450.36,0,0,0,206,2500.0432,0,0,3,3,0,1,450.36,0
customer1933,14,429.01,2,17,0,103,1233.83904,12.5,4,11,5,0.285714286,1.272727273,412.01,0
customer1934,16,376.47,2,96,0,50,166.7437663,8,3,13,7,0.1875,1.230769231,280.47,0
customer1935,14,678.12,0,0,0,103,967.3020066,0,7,11,4,0.5,1.272727273,678.12,0
customer1936,13,6679,0,0,0,1133,159331.359,0,2,7,3,0.153846154,1.857142857,6679,0
customer1937,39,786,0,0,0,123.59,503.7125506,0,20,11,3,0.512820513,3.545454545,786,0
customer1938,28,856,0,0,0,104.03,537.2910053,0,16,11,3,0.571428571,2.545454545,856,0
customer1939,31,11359,2,4500,0,1751,176287.3183,1125000,9,15,7,0.290322581,2.066666667,6859,0
customer194,28,3578,1,0.08,0,284.28,7858.84127,0,8,11,4,0.285714286,2.545454545,3577.92,0
customer1940,39,397.81,7,175.3,0,57,65.73152362,486.8715238,15,16,5,0.384615385,2.4375,222.51,0
customer1941,27,9819.1,0,0,0,618,11291.25034,0,13,14,6,0.481481481,1.928571429,9819.1,0
customer1942,9,1261.62,0,0,0,250,2255.017575,0,4,8,5,0.444444444,1.125,1261.62,0
customer1943,37,3732.67,6,1170,0,206,2994.627838,3310,17,11,7,0.459459459,3.363636364,2562.67,0
customer1944,49,1609.41,1,102.64,0,215,1311.894976,0,15,18,10,0.306122449,2.722222222,1506.77,0
customer1945,62,4775.06,0,0,0,1000,15603.63459,0,18,29,8,0.290322581,2.137931034,4775.06,0
customer1946,56,2970.26,0,0,0,164.8,1389.413342,0,21,31,11,0.375,1.806451613,2970.26,0
customer1947,14,1520,0,0,0,257.5,5701.648352,0,6,4,3,0.428571429,3.5,1520,0
customer1948,49,1095.54,1,5,0,51.5,183.9396916,0,9,31,9,0.183673469,1.580645161,1090.54,0
customer1949,77,11449.79,1,630,6,1240,37838.59505,0,39,27,12,0.506493506,2.851851852,10819.79,1.945910149
customer195,146,15602.5,66,10661,0,412,10444.81135,15975.17599,64,20,5,0.438356164,7.3,4941.5,0
customer1950,81,5358,1,0.03,0,329.6,4169.777778,0,22,22,7,0.271604938,3.681818182,5357.97,0
customer1951,42,4048.9,9,3839.86,0,620,10989.93939,113726.7671,18,15,6,0.428571429,2.8,209.04,0
customer1952,44,1894,7,271,0,257.5,2114.928118,850.7263952,19,13,4,0.431818182,3.384615385,1623,0
customer1953,43,497.77,0,0,0,52,162.2470959,0,8,21,7,0.186046512,2.047619048,497.77,0
customer1954,29,1320.35,0,0,0,144.2,616.2032209,0,12,22,10,0.413793103,1.318181818,1320.35,0
customer1955,11,350.25,0,0,0,51.5,163.1784091,0,10,10,7,0.909090909,1.1,350.25,0
customer1956,9,729,0,0,0,154.5,1474,0,7,6,2,0.777777778,1.5,729,0
customer1957,1,100,8,805,0,0,0,3231.696429,0,1,1,0,1,-705,0
customer1958,26,1234.21,0,0,0,103,740.5434838,0,3,21,11,0.115384615,1.238095238,1234.21,0
customer1959,28,767.62,0,0,0,60,225.9285,0,8,18,8,0.285714286,1.555555556,767.62,0
customer196,8,1524.8,0,0,0,370.79,9272.822857,0,3,7,2,0.375,1.142857143,1524.8,0
customer1960,12,1953,0,0,0,515,14514.38636,0,2,4,2,0.166666667,3,1953,0
customer1961,160,49317.56,0,0,11,840,32677.05111,0,70,41,12,0.4375,3.902439024,49317.56,2.48490665
customer1962,51,16702.46,0,0,17,927,50467.55579,0,21,18,8,0.411764706,2.833333333,16702.46,2.890371758
customer1963,11,710.65,0,0,0,154.5,1304.120227,0,2,8,6,0.181818182,1.375,710.65,0
customer1964,26,3023.92,0,0,0,310,4611.004554,0,7,13,7,0.269230769,2,3023.92,0
customer1965,24,883.55,1,60,0,120.51,679.7751042,0,8,13,4,0.333333333,1.846153846,823.55,0
customer1966,49,777.52,0,0,0,31,37.84559694,0,11,20,7,0.224489796,2.45,777.52,0
customer1967,5,161,0,0,0,61.79,314.2,0,1,4,3,0.2,1.25,161,0
customer1968,33,1235,0,0,0,309,3411.126894,0,14,10,3,0.424242424,3.3,1235,0
customer1969,28,1173.95,6,284.39,0,180.25,821.0900078,944.7018967,4,14,8,0.142857143,2,889.56,0
customer197,69,8069.72,8,2011.23,0,1030,35103.87145,52451.83291,26,34,12,0.376811594,2.029411765,6058.49,0
customer1970,14,3512.07,0,0,0,500,8813.517018,0,4,13,7,0.285714286,1.076923077,3512.07,0
customer1971,16,2247.68,1,65,0,515,16494.74353,0,4,12,7,0.25,1.333333333,2182.68,0
customer1972,122,15820.44,0,0,0,618,6181.010502,0,54,40,12,0.442622951,3.05,15820.44,0
customer1973,44,1407.09,0,0,0,309,1885.26596,0,11,29,9,0.25,1.517241379,1407.09,0
customer1974,36,17794.79,0,0,0,824,42566.45975,0,8,15,6,0.222222222,2.4,17794.79,0
customer1975,7,1402,11,1271.85,0,412,13267.2381,2903.365682,3,5,3,0.428571429,1.4,130.15,0
customer1976,20,1385,0,0,0,257.5,2161.25,0,4,15,5,0.2,1.333333333,1385,0
customer1977,9,2809,0,0,0,1030,77920.11111,0,4,8,4,0.444444444,1.125,2809,0
customer1978,23,19215,0,0,1,1030,88515.71146,0,6,13,4,0.260869565,1.769230769,19215,0.693147181
customer1979,43,2111.7,0,0,0,77.25,102.2351495,0,21,24,9,0.488372093,1.791666667,2111.7,0
customer198,138,70637.3,0,0,66,2060,141660.5602,0,44,44,12,0.31884058,3.136363636,70637.3,4.204692619
customer1980,10,97.55,5,40,0,20,46.45580556,45,7,4,2,0.7,2.5,57.55,0
customer1981,11,915.3,0,0,0,106,952.0619691,0,1,9,4,0.090909091,1.222222222,915.3,0
customer1982,30,13173.15,0,0,0,618,18589.55229,0,2,18,8,0.066666667,1.666666667,13173.15,0
customer1983,11,1091.56,0,0,0,175,2245.693682,0,4,11,6,0.363636364,1,1091.56,0
customer1984,45,2438.64,3,74,0,370.79,3008.640816,30.33333333,18,17,6,0.4,2.647058824,2364.64,0
customer1985,21,2336.48,8,1826.8,0,400,10269.4844,30172.22283,9,12,6,0.428571429,1.75,509.68,0
customer1986,16,1165,0,0,0,206,2539.895833,0,4,11,5,0.25,1.454545455,1165,0
customer1987,4,355.8,5,1144,0,0,8340.943333,37307.2,3,4,4,0.75,1,-788.2,0
customer1988,20,1735.49,0,0,0,165,2586.737226,0,12,7,4,0.6,2.857142857,1735.49,0
customer199,133,1589.81,0,0,0,22,16.01279552,0,56,30,8,0.421052632,4.433333333,1589.81,0
customer1990,20,6229,0,0,0,412,11813.62895,0,1,10,4,0.05,2,6229,0
customer1991,6,860,0,0,0,412,17266.66667,0,1,5,3,0.166666667,1.2,860,0
customer1992,125,3175.59,3,22.25,0,600,2837.41788,107.7112333,32,31,8,0.256,4.032258065,3153.34,0
customer1993,52,4015.1,6,300,0,206,2605.228451,0,29,26,11,0.557692308,2,3715.1,0
customer1994,30,799.8,0,0,0,61.79,219.2748966,0,4,10,3,0.133333333,3,799.8,0
customer1995,4,351.01,1,310,0,149.35,600.005025,0,0,4,2,0,1,41.01,0
customer1996,31,1831.46,0,0,0,260,3770.177206,0,16,20,11,0.516129032,1.55,1831.46,0
customer1997,7,2085.02,1,100,0,566.5,46533.39053,0,1,6,5,0.142857143,1.166666667,1985.02,0
customer1998,18,1476.65,2,203,0,309,3869.747002,4.5,3,13,6,0.166666667,1.384615385,1273.65,0
customer1999,34,1020.5,0,0,0,98.88,334.2194742,0,5,19,6,0.147058824,1.789473684,1020.5,0
customer2,496,36273.48,245,34449.9,0,515,11881.25964,28772.75567,128,52,12,0.258064516,9.538461538,1823.58,0
customer20,37,1586.77,0,0,0,164.8,674.3364808,0,7,24,10,0.189189189,1.541666667,1586.77,0
customer200,1066,43594.34,0,0,168,515,2328.618657,0,424,50,12,0.397748593,21.32,43594.34,5.129898715
customer2000,45,4829,0,0,0,309,5363.764646,0,10,14,4,0.222222222,3.214285714,4829,0
customer2001,3,800,0,0,0,309,3333.333333,0,0,3,3,0,1,800,0
customer2002,9,1065.46,0,0,0,360.5,1415.665178,0,1,8,7,0.111111111,1.125,1065.46,0
customer2003,10,2225,2,1617.5,0,566.5,24462.5,73153.125,3,6,3,0.3,1.666666667,607.5,0
customer2004,7,206.5,1,50,0,41.2,322.5833333,0,3,5,3,0.428571429,1.4,156.5,0
customer2005,115,1645.2,1,100.88,0,60,161.9096732,0,16,41,12,0.139130435,2.804878049,1544.32,0
customer2006,18,3060.71,17,1069.66,0,463.5,16229.78648,4980.445624,6,12,5,0.333333333,1.5,1991.05,0
customer2007,96,2515.29,5,120.92,0,52,66.84859174,169.12928,15,50,12,0.15625,1.92,2394.37,0
customer2008,35,1841.59,0,0,0,401.7,6209.29294,0,8,21,9,0.228571429,1.666666667,1841.59,0
customer2009,6,773.84,0,0,0,154.5,428.8344267,0,0,6,3,0,1,773.84,0
customer201,273,9938.73,218,7978.23,0,1014.54,7031.642606,3079.064148,76,34,8,0.278388278,8.029411765,1960.5,0
customer2010,19,9135,0,0,1,1030,54267.39766,0,3,6,2,0.157894737,3.166666667,9135,0.693147181
customer2011,45,386.55,0,0,0,31,32.26734091,0,13,17,7,0.288888889,2.647058824,386.55,0
customer2012,15,830,0,0,0,257.5,3830.238095,0,4,11,6,0.266666667,1.363636364,830,0
customer2013,29,2878,1,900,0,160,25075.5468,0,8,12,6,0.275862069,2.416666667,1978,0
customer2014,35,3131,0,0,0,401.7,7169.72605,0,17,15,4,0.485714286,2.333333333,3131,0
customer2015,67,12309.23,0,0,3,494.39,5972.322514,0,28,23,9,0.417910448,2.913043478,12309.23,1.386294361
customer2016,54,1836.98,0,0,0,103,468.4442003,0,6,20,7,0.111111111,2.7,1836.98,0
customer2017,27,992.05,1,5,0,92.69,455.9082123,0,9,16,4,0.333333333,1.6875,987.05,0
customer2018,49,697.6,0,0,0,41.2,72.53778912,0,27,15,4,0.551020408,3.266666667,697.6,0
customer2019,22,1081.93,9,610,0,186.43,2001.284041,2019.194444,7,17,7,0.318181818,1.294117647,471.93,0
customer202,1270,92776.81,357,61575.01,46,1030,20838.16605,128355.9997,481,49,12,0.378740157,25.91836735,31201.8,3.850147602
customer2020,206,16940.54,8,1187.26,0,350.2,4968.129419,27747.81736,59,45,12,0.286407767,4.577777778,15753.28,0
customer2021,7,200,0,0,0,61.79,280.952381,0,2,5,2,0.285714286,1.4,200,0
customer2022,5,51,0,0,0,41.2,2.2,0,0,3,2,0,1.666666667,51,0
customer2023,2,103,0,0,0,103,4704.5,0,1,1,1,0.5,2,103,0
customer2024,30,1097.6,0,0,0,103,534.146023,0,15,14,5,0.5,2.142857143,1097.6,0
customer2025,29,1873,1,300,0,100,2328.161946,0,6,24,11,0.206896552,1.208333333,1573,0
customer2026,11,2200.03,0,0,0,339.9,10155.00008,0,4,5,3,0.363636364,2.2,2200.03,0
customer2027,10,584,6,449,0,108.15,839.6,2218.166667,1,6,4,0.1,1.666666667,135,0
customer2028,223,18080.15,39,10579.05,0,499.54,4659.689656,66000.50823,72,13,4,0.322869955,17.15384615,7501.1,0
customer2029,2,30.07,0,0,0,16,0.47045,0,0,2,1,0,1,30.07,0
customer203,354,50948.14,0,0,0,412,6776.637184,0,154,50,12,0.435028249,7.08,50948.14,0
customer2030,35,1853.54,0,0,0,350.2,4505.640903,0,14,17,6,0.4,2.058823529,1853.54,0
customer2031,22,4827.99,0,0,0,412,2410.363463,0,7,17,11,0.318181818,1.294117647,4827.99,0
customer2032,30,1250,0,0,0,154.5,1003.264368,0,4,12,3,0.133333333,2.5,1250,0
customer2033,18,150.1,1,40,0,51.5,115.7304575,0,6,6,2,0.333333333,3,110.1,0
customer2034,76,485,0,0,0,103,143.3591228,0,42,15,4,0.552631579,5.066666667,485,0
customer2035,55,3823,34,1155.17,0,200,2574.143434,338.9735951,22,27,10,0.4,2.037037037,2667.83,0
customer2036,20,934.35,0,0,0,149.35,724.6540197,0,6,11,4,0.3,1.818181818,934.35,0
customer2037,25,87.32,33,480.82,0,7,6.858421,477.967978,1,15,6,0.04,1.666666667,-393.5,0
customer2038,19,480,0,0,0,51.5,117.9824561,0,10,9,4,0.526315789,2.111111111,480,0
customer2039,200,16875,2,550,0,515,5164.034548,1250,43,48,12,0.215,4.166666667,16325,0
customer204,160,11288.04,0,0,0,309,2778.156219,0,47,38,10,0.29375,4.210526316,11288.04,0
customer2040,56,2267,7,1460,0,87.55,391.7814935,7039.285714,20,41,12,0.357142857,1.365853659,807,0
customer2041,17,1939.51,0,0,0,206,857.1716235,0,13,15,8,0.764705882,1.133333333,1939.51,0
customer2042,17,1274.91,0,0,0,103,106.6661015,0,4,15,7,0.235294118,1.133333333,1274.91,0
customer2043,32,1302,0,0,0,154.5,1516.350806,0,14,14,6,0.4375,2.285714286,1302,0
customer2044,9,945,0,0,0,169.95,1812.5,0,3,7,5,0.333333333,1.285714286,945,0
customer2045,3,153,0,0,0,103,2353,0,1,3,3,0.333333333,1,153,0
customer2046,1,145.5,0,0,0,150,0,0,0,1,1,0,1,145.5,0
customer2047,13,1150,0,0,0,123.59,734.9358974,0,0,13,6,0,1,1150,0
customer2048,2,41.2,0,0,0,41.2,752.72,0,0,1,1,0,2,41.2,0
customer2049,14,6396.52,0,0,0,1546.35,273342.2084,0,4,11,5,0.285714286,1.272727273,6396.52,0
customer205,307,2255.78,5,100,2,51.55,30.7841328,300,104,34,8,0.338762215,9.029411765,2155.78,1.098612289
customer2050,21,1240.61,7,264.53,0,103,1300.546433,2655.632033,12,10,4,0.571428571,2.1,976.08,0
customer2051,19,582.75,0,0,0,103,309.0535211,0,8,17,10,0.421052632,1.117647059,582.75,0
customer2052,12,1083,1,535,0,206,2685.295455,0,2,5,1,0.166666667,2.4,548,0
customer2053,44,4118.27,42,2781,0,412,6992.366138,3076.855401,13,27,12,0.295454545,1.62962963,1337.27,0
customer2054,24,838.3,0,0,0,133.9,849.1050514,0,8,19,9,0.333333333,1.263157895,838.3,0
customer2055,18,4955.1,0,0,0,500,9580.202412,0,7,14,7,0.388888889,1.285714286,4955.1,0
customer2056,32,4631.48,0,0,0,400,7933.759463,0,7,15,7,0.21875,2.133333333,4631.48,0
customer2057,17,1548.94,6,846,0,412,8976.719826,20478,6,10,6,0.352941176,1.7,702.94,0
customer2058,19,2515,0,0,0,412,7842.690058,0,7,9,4,0.368421053,2.111111111,2515,0
customer2059,12,566.83,2,155.99,0,149.35,1882.147917,4607.04005,5,8,6,0.416666667,1.5,410.84,0
customer206,70,17640.11,13,1041.82,2,1442,90099.60918,6364.641517,31,25,7,0.442857143,2.8,16598.29,1.098612289
customer2060,31,3417.5,0,0,0,226.6,2480.614516,0,13,10,3,0.419354839,3.1,3417.5,0
customer2061,8,287,0,0,0,55,164.125,0,0,8,4,0,1,287,0
customer2062,11,90.67,0,0,0,22,28.25534182,0,1,10,7,0.090909091,1.1,90.67,0
customer2063,65,4667.15,2,320.07,0,600,6171.044102,24202.20005,29,27,8,0.446153846,2.407407407,4347.08,0
customer2064,32,723.18,6,322.57,0,50,121.505819,599.0755767,14,19,8,0.4375,1.684210526,400.61,0
customer2065,40,364.97,0,0,0,100,214.1141635,0,19,20,8,0.475,2,364.97,0
customer2066,24,2176.4,0,0,0,251.31,2874.71971,0,3,8,2,0.125,3,2176.4,0
customer2067,23,4523,0,0,0,515,12816.14625,0,12,13,4,0.52173913,1.769230769,4523,0
customer2068,21,11468.05,0,0,1,1030,62696.11418,0,5,13,9,0.238095238,1.615384615,11468.05,0.693147181
customer2069,65,4439.44,1,685.64,0,290.45,7726.246805,0,23,21,5,0.353846154,3.095238095,3753.8,0
customer207,15,103,0,0,0,13.39,13.55238095,0,7,10,4,0.466666667,1.5,103,0
customer2070,46,4844.27,1,450,0,206,4905.649069,0,19,23,9,0.413043478,2,4394.27,0
customer2071,15,241,0,0,0,21.63,27.20952381,0,4,12,4,0.266666667,1.25,241,0
customer2072,4,42,0,0,0,15.44,29.66666667,0,1,3,2,0.25,1.333333333,42,0
customer2073,19,3055,0,0,0,412,10378.50877,0,11,9,4,0.578947368,2.111111111,3055,0
customer2074,7,505,0,0,0,108.15,1265.47619,0,5,6,6,0.714285714,1.166666667,505,0
customer2075,84,2330.28,0,0,0,123.59,216.0656293,0,36,28,11,0.428571429,3,2330.28,0
customer2076,23,7759,5,1129.75,0,1030,79202.6917,52357.0125,14,11,3,0.608695652,2.090909091,6629.25,0
customer2077,2,4000,2,4000,0,0,0,0,0,2,1,0,1,0,0
customer2078,2,20,0,0,0,10.3,0,0,0,2,1,0,1,20,0
customer2079,33,1676.77,8,600.95,0,164.8,1625.643486,1599.098527,7,22,7,0.212121212,1.5,1075.82,0
customer208,35,12180,0,0,0,515,21051.76471,0,15,11,5,0.428571429,3.181818182,12180,0
customer2080,80,41502.76,0,0,3,1545,68762.70159,0,38,20,10,0.475,4,41502.76,1.386294361
customer2081,29,3202.98,0,0,0,226.6,1530.067469,0,9,23,11,0.310344828,1.260869565,3202.98,0
customer2082,9,2065,0,0,0,500,22365.27778,0,3,8,4,0.333333333,1.125,2065,0
customer2083,33,4248,1,100,0,618,16900.01705,0,14,15,6,0.424242424,2.2,4148,0
customer2084,52,6321,0,0,0,309,3928.643665,0,26,30,12,0.5,1.733333333,6321,0
customer2085,24,743.75,0,0,0,82.4,232.3286911,0,11,6,3,0.458333333,4,743.75,0
customer2086,17,743.33,1,70,0,103,648.8780015,0,6,15,8,0.352941176,1.133333333,673.33,0
customer2087,94,845.03,0,0,0,150,322.9511515,0,35,34,12,0.372340426,2.764705882,845.03,0
customer2088,87,5467.28,0,0,0,515.46,9788.600869,0,29,19,7,0.333333333,4.578947368,5467.28,0
